StructuredDataCapture : Validation Results
=========================================

err = 45, warn = 72, info = 429
$--
Generated $--. FHIR version $-- for hl7.fhir.uv.sdc#$-- (canonical = http://hl7.org/fhir/uv/sdc)
 Build Errors : 225 / 5 / 0
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/fsh-generated/resources/Bundle-map-population-example : 0 / 6 / 12


== fsh-generated/resources/QuestionnaireResponse-adaptive-questionnaireresponse-sdc-example-phq9.json ==
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.contained[0]/*Questionnaire/contained-adaptive-questionnaire-example-phq9*/.derivedFrom[0]: The questionnaire 'http://hl7.org/fhir/uv/sdc/Questionnaire/questionnaire-sdc-profile-example-PHQ9' has no derivation type specified using the 'http://hl7.org/fhir/StructureDefinition/questionnaire-derivationType' extension, so derivation has not been checked
INFORMATION: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.contained[1]/*ValueSet/VSPHQ9*/.compose.include[0].concept[0].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-valueset|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.contained[1]/*ValueSet/VSPHQ9*/.compose.include[0].concept[1].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-valueset|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.contained[1]/*ValueSet/VSPHQ9*/.compose.include[0].concept[2].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-valueset|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.contained[1]/*ValueSet/VSPHQ9*/.compose.include[0].concept[3].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-valueset|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[0].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[1].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[2].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[3].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[4].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[5].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[6].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[7].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[8].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[0].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[1].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[2].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[3].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[4].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[5].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[6].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[7].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/adaptive-questionnaireresponse-sdc-example-phq9: QuestionnaireResponse.item[0].item[8].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided


== fsh-generated/resources/QuestionnaireResponse-map-populate-out.json ==


== fsh-generated/resources/QuestionnaireResponse-questionnaireresponse-sdc-example-ussg-fht-answers.json ==
ERROR: QuestionnaireResponse/questionnaireresponse-sdc-example-ussg-fht-answers: QuestionnaireResponse.item[1].item[0].item[6].answer[0].item[0].answer[0].value.ofType(Coding).display: Wrong Display Name 'inch (international)' for http://unitsofmeasure.org#[in_i]. Valid display is '[in_i]' (for the language(s) '--')
ERROR: QuestionnaireResponse/questionnaireresponse-sdc-example-ussg-fht-answers: QuestionnaireResponse.item[1].item[0].item[7].answer[0].item[0].answer[0].value.ofType(Coding).display: Wrong Display Name 'pound (US and British)' for http://unitsofmeasure.org#[lb_av]. Valid display is '[lb_av]' (for the language(s) '--')


== fsh-generated/resources/QuestionnaireResponse-questionnaireresponse-sdc-profile-example.json ==
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example: QuestionnaireResponse: Constraint failed: sdcqr-1: 'Subject SHOULD be present (searching is difficult without subject).  Almost all QuestionnaireResponses should be with respect to some sort of subject.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaireresponse) (Best Practice Recommendation)
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example: QuestionnaireResponse.item[0].item[1].answer[0]: The code provided Primary cannot be validated in the options value set (D1e8086vs) in the questionnaire because the system http://example.org/nci.nih.gov/xml/owl/cadsr/form/form_design_identifier/3921052v1.0/question_identifier#3921060v1.0-cs could not be found
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example: QuestionnaireResponse.item[1].item[0].answer[0]: The code provided AtRestaging cannot be validated in the options value set (D1e8407vs) in the questionnaire because the system http://example.org/nci.nih.gov/xml/owl/cadsr/form/form_design_identifier/3921052v1.0/question_identifier#3921071v1.0-cs could not be found
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example: QuestionnaireResponse.item[2].item[2].answer[0]: The code provided Histologic cannot be validated in the options value set (ValueSet[null]) in the questionnaire because the system http://example.org/nci.nih.gov/xml/owl/cadsr/form/form_design_identifier/3921052v1.0/question_identifier#3921081v1.0-cs could not be found
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example: QuestionnaireResponse.item[2].item[3].answer[0]: The code provided G2 cannot be validated in the options value set (ValueSet[null]) in the questionnaire because the system http://example.org/nci.nih.gov/xml/owl/cadsr/form/form_design_identifier/3921052v1.0/question_identifier#3921085v1.0-cs could not be found


== fsh-generated/resources/QuestionnaireResponse-questionnaireresponse-sdc-profile-example-PHQ9.json ==
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[0].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[1].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[2].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[3].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[4].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[5].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[6].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[7].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[8].answer[0].value.ofType(Coding): A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[0].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[1].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[2].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[3].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[4].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[5].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[6].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[7].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-PHQ9: QuestionnaireResponse.item[0].item[8].answer[0]: Coding has no system. A code with no system has no defined meaning, and it cannot be validated. A system should be provided


== fsh-generated/resources/QuestionnaireResponse-questionnaireresponse-sdc-profile-example-loinc.json ==
WARNING: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-loinc: QuestionnaireResponse: Constraint failed: sdcqr-1: 'Subject SHOULD be present (searching is difficult without subject).  Almost all QuestionnaireResponses should be with respect to some sort of subject.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaireresponse) (Best Practice Recommendation)


== fsh-generated/resources/QuestionnaireResponse-questionnaireresponse-sdc-profile-example-multi-subject.json ==
INFORMATION: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-multi-subject: QuestionnaireResponse.item[4].item[0].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaireresponse|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)
INFORMATION: QuestionnaireResponse/questionnaireresponse-sdc-profile-example-multi-subject: QuestionnaireResponse.item[5].item[0].extension[0]: This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaireresponse|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice)


== fsh-generated/resources/SearchParameter-questionnaire-assemble-expectation.json ==
INFORMATION: SearchParameter/questionnaire-assemble-expectation: SearchParameter: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/SearchParameter-questionnaire-assembledFrom.json ==
INFORMATION: SearchParameter/questionnaire-assembledFrom: SearchParameter: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/SearchParameter-questionnaire-definition.json ==
INFORMATION: SearchParameter/questionnaire-definition: SearchParameter: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/ServiceRequest-example.json ==
INFORMATION: ServiceRequest/example: ServiceRequest.code: Reference to draft CodeSystem http://hl7.org/fhir/uv/sdc/CodeSystem/temp|3.0.0


== fsh-generated/resources/StructureDefinition-parameters-questionnaire-assemble-out.json ==
INFORMATION: StructureDefinition/parameters-questionnaire-assemble-out: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-parameters-questionnaire-next-question-in.json ==
INFORMATION: StructureDefinition/parameters-questionnaire-next-question-in: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-parameters-questionnaire-next-question-out.json ==
INFORMATION: StructureDefinition/parameters-questionnaire-next-question-out: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-parameters-questionnaire-process-response-in.json ==
INFORMATION: StructureDefinition/parameters-questionnaire-process-response-in: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-parameters-questionnaireresponse-extract-in.json ==
INFORMATION: StructureDefinition/parameters-questionnaireresponse-extract-in: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-codesystem.json ==
INFORMATION: StructureDefinition/sdc-codesystem: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-library.json ==
INFORMATION: StructureDefinition/sdc-library: StructureDefinition.snapshot.element[17].fixed.ofType(CodeableConcept): Reference to draft CodeSystem http://terminology.hl7.org/CodeSystem/library-type|1.0.0
WARNING: StructureDefinition/sdc-library: StructureDefinition.snapshot.element[17].fixed.ofType(CodeableConcept): For the complex type CodeableConcept, consider using a pattern rather than a fixed value to avoid over-constraining the instance


== fsh-generated/resources/StructureDefinition-sdc-question-library.json ==
ERROR: StructureDefinition/sdc-question-library: StructureDefinition.type: The type Demographics is not legal because it is not defined in the FHIR specification. Other types must have a namespace on them
ERROR: StructureDefinition/sdc-question-library: StructureDefinition.snapshot.element[3].constraint[0]: Error in constraint 'ele-1' with expression 'hasValue() or (children().count() > id.count())': Error evaluating FHIRPath expression: The type 'http://hl7.org/fhir/StructureDefinition/Demographics' is unknown or not supported at getChildTypesByName#1 (@char 5)
ERROR: StructureDefinition/sdc-question-library: StructureDefinition.snapshot.element[10].constraint[0]: Error in constraint 'ele-1' with expression 'hasValue() or (children().count() > id.count())': Error evaluating FHIRPath expression: The type 'http://hl7.org/fhir/StructureDefinition/Demographics' is unknown or not supported at getChildTypesByName#1 (@char 5)


== fsh-generated/resources/StructureDefinition-sdc-questionnaire.json ==
INFORMATION: StructureDefinition/sdc-questionnaire: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
ERROR: StructureDefinition/sdc-questionnaire: StructureDefinition.differential.element[11].constraint[0]: The invariant ele-1 defined in the differential must have no source, or the source must be the same as the profile


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-adapt.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-adapt: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-adapt-srch.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-adapt-srch: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-answerExpression.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-answerOptionsToggleExpression.json ==
WARNING: StructureDefinition/sdc-questionnaire-answerOptionsToggleExpression: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'choice'' may fail or return false if there is more than one item in the content being evaluated
WARNING: StructureDefinition/sdc-questionnaire-answerOptionsToggleExpression: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'open-choice'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-assemble-expectation.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-assemble-expectation: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-assembleContext.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-assembleContext: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-assembledFrom.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-assembledFrom: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-behave.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-behave: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
INFORMATION: StructureDefinition/sdc-questionnaire-behave: Questionnaire.extension: The extension http://hl7.org/fhir/StructureDefinition/questionnaire-constraint|5.1.0 is deprecated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-calculatedExpression.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-calculatedExpression: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-candidateExpression.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-candidateExpression: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-choiceColumn.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-choiceColumn: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
WARNING: StructureDefinition/sdc-questionnaire-choiceColumn: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'choice'' may fail or return false if there is more than one item in the content being evaluated
WARNING: StructureDefinition/sdc-questionnaire-choiceColumn: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'open-choice'' may fail or return false if there is more than one item in the content being evaluated
WARNING: StructureDefinition/sdc-questionnaire-choiceColumn: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'reference'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-collapsible.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-contextExpression.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-contextExpression: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-enableWhenExpression.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-enableWhenExpression: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
ERROR: StructureDefinition/sdc-questionnaire-enableWhenExpression: StructureDefinition.differential.element[3].constraint[0]: The invariant inv-1 defined in the differential must have no source, or the source must be the same as the profile


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-endpoint.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-endpoint: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-entryMode.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-entryMode: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-extr-defn.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-extr-obsn.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-extr-smap.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-initialExpression.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-initialExpression: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-isSubject.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-isSubject: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-itemAnswerMedia.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-itemExtractionContext.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-itemMedia.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-itemPopulationContext.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-launchContext.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-launchContext: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
WARNING: StructureDefinition/sdc-questionnaire-launchContext: StructureDefinition.snapshot.element[0].constraint[2]: sdcext-1: Reference to an unknown extension - double check that the URL 'name' is correct
WARNING: StructureDefinition/sdc-questionnaire-launchContext: StructureDefinition.snapshot.element[0].constraint[2]: sdcext-1: Reference to an unknown extension - double check that the URL 'type' is correct


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-lookupQuestionnaire.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-lookupQuestionnaire: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
WARNING: StructureDefinition/sdc-questionnaire-lookupQuestionnaire: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'reference'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-maxQuantity.json ==
WARNING: StructureDefinition/sdc-questionnaire-maxQuantity: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'quantity'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-minQuantity.json ==
WARNING: StructureDefinition/sdc-questionnaire-minQuantity: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'quantity'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-modular.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-modular: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-observation-extract-category.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-observationExtract.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-observationLinkPeriod.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-observationLinkPeriod: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-openLabel.json ==
WARNING: StructureDefinition/sdc-questionnaire-openLabel: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'open-choice'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-optionalDisplay.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-optionalDisplay: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-performerType.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-pop-exp.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-pop-obsn.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-pop-smap.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-preferredTerminologyServer.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-questionnaireAdaptive.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-render.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-render: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-search.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-search: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-shortText.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-sourceQueries.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-sourceQueries: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-sourceStructureMap.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-sourceStructureMap: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-subQuestionnaire.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-subQuestionnaire: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed
WARNING: StructureDefinition/sdc-questionnaire-subQuestionnaire: StructureDefinition.contextInvariant[0]: The left side is inherently a collection, and so the expression 'type = 'display'' may fail or return false if there is more than one item in the content being evaluated


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-targetStructureMap.json ==
INFORMATION: StructureDefinition/sdc-questionnaire-targetStructureMap: StructureDefinition: The resource status 'draft' and the standards status 'trial-use' may not be consistent and should be reviewed


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-unitOpen.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-unitSupplementalSystem.json ==


== fsh-generated/resources/StructureDefinition-sdc-questionnaire-width.json ==
